Параметры системы
Время откачки форвакуумным насосом:                    1500
Время откачки вакуумным насосм до вкл. нагрева камеры: 2500
Время нагрева камеры:                                  4010
Время откачки после нагрева:                           4110
Форвакуумный насос
Скорость откачки:                                      0,055
Диаметр соединительного канала:                        0,025
Длина соединительного канала:                          0,5
Вакуумный насос
Скорость откачки:                                      0,31
Диаметр соединительного канала:                        0,04
Длина соединительного канала:                          0,5
Площадь поеверхности:                                  2
Объем:                                                 1,5
Начальное давление в системе:                          100000
Температура до нагрева:                                293
Температура нагрева                                    893
Удальное газовыделение стенок:                         0,00001
Коэф. скорости газовыделения:                          0,003
Постоянный коэф.:                                      -3000
Поток до нагрева:                                      0,0000000001
Поток после нагрева:                                   0,0000000000001
Откачка форвакуумным насосом
давление 1E+5 Па.,   время 0 c.
давление 5,707E-3 Па.,   время 2030 c.
давление 5,666E-3 Па.,   время 2031 c.
давление 5,625E-3 Па.,   время 2032 c.
давление 5,585E-3 Па.,   время 2033 c.
давление 5,546E-3 Па.,   время 2034 c.
давление 5,506E-3 Па.,   время 2035 c.
давление 5,467E-3 Па.,   время 2036 c.
давление 5,428E-3 Па.,   время 2037 c.
давление 5,39E-3 Па.,   время 2038 c.
давление 5,352E-3 Па.,   время 2039 c.
давление 5,314E-3 Па.,   время 2040 c.
давление 5,276E-3 Па.,   время 2041 c.
давление 5,239E-3 Па.,   время 2042 c.
давление 5,202E-3 Па.,   время 2043 c.
давление 5,166E-3 Па.,   время 2044 c.
давление 5,129E-3 Па.,   время 2045 c.
давление 5,093E-3 Па.,   время 2046 c.
давление 5,057E-3 Па.,   время 2047 c.
давление 5,022E-3 Па.,   время 2048 c.
давление 4,987E-3 Па.,   время 2049 c.
давление 4,952E-3 Па.,   время 2050 c.
давление 4,917E-3 Па.,   время 2051 c.
давление 4,883E-3 Па.,   время 2052 c.
давление 4,849E-3 Па.,   время 2053 c.
давление 4,815E-3 Па.,   время 2054 c.
давление 4,782E-3 Па.,   время 2055 c.
давление 4,748E-3 Па.,   время 2056 c.
давление 4,715E-3 Па.,   время 2057 c.
давление 4,683E-3 Па.,   время 2058 c.
давление 4,65E-3 Па.,   время 2059 c.
давление 4,618E-3 Па.,   время 2060 c.
давление 4,586E-3 Па.,   время 2061 c.
давление 4,555E-3 Па.,   время 2062 c.
давление 4,523E-3 Па.,   время 2063 c.
давление 4,492E-3 Па.,   время 2064 c.
давление 4,461E-3 Па.,   время 2065 c.
давление 4,431E-3 Па.,   время 2066 c.
давление 4,4E-3 Па.,   время 2067 c.
давление 4,37E-3 Па.,   время 2068 c.
давление 4,34E-3 Па.,   время 2069 c.
давление 4,31E-3 Па.,   время 2070 c.
давление 4,281E-3 Па.,   время 2071 c.
давление 4,252E-3 Па.,   время 2072 c.
давление 4,223E-3 Па.,   время 2073 c.
давление 4,194E-3 Па.,   время 2074 c.
давление 4,166E-3 Па.,   время 2075 c.
давление 4,137E-3 Па.,   время 2076 c.
давление 4,109E-3 Па.,   время 2077 c.
давление 4,082E-3 Па.,   время 2078 c.
давление 4,054E-3 Па.,   время 2079 c.
давление 4,027E-3 Па.,   время 2080 c.
давление 4E-3 Па.,   время 2081 c.
давление 3,973E-3 Па.,   время 2082 c.
давление 3,946E-3 Па.,   время 2083 c.
давление 3,919E-3 Па.,   время 2084 c.
давление 3,893E-3 Па.,   время 2085 c.
давление 3,867E-3 Па.,   время 2086 c.
давление 3,841E-3 Па.,   время 2087 c.
давление 3,816E-3 Па.,   время 2088 c.
давление 3,79E-3 Па.,   время 2089 c.
давление 3,765E-3 Па.,   время 2090 c.
давление 3,74E-3 Па.,   время 2091 c.
давление 3,715E-3 Па.,   время 2092 c.
давление 3,691E-3 Па.,   время 2093 c.
давление 3,666E-3 Па.,   время 2094 c.
давление 3,642E-3 Па.,   время 2095 c.
давление 3,618E-3 Па.,   время 2096 c.
давление 3,594E-3 Па.,   время 2097 c.
давление 3,571E-3 Па.,   время 2098 c.
давление 3,547E-3 Па.,   время 2099 c.
давление 3,524E-3 Па.,   время 2100 c.
давление 3,501E-3 Па.,   время 2101 c.
давление 3,478E-3 Па.,   время 2102 c.
давление 3,455E-3 Па.,   время 2103 c.
давление 3,433E-3 Па.,   время 2104 c.
давление 3,411E-3 Па.,   время 2105 c.
давление 3,388E-3 Па.,   время 2106 c.
давление 3,366E-3 Па.,   время 2107 c.
давление 3,345E-3 Па.,   время 2108 c.
давление 3,323E-3 Па.,   время 2109 c.
давление 3,302E-3 Па.,   время 2110 c.
давление 3,28E-3 Па.,   время 2111 c.
давление 3,259E-3 Па.,   время 2112 c.
давление 3,238E-3 Па.,   время 2113 c.
давление 3,218E-3 Па.,   время 2114 c.
давление 3,197E-3 Па.,   время 2115 c.
давление 3,177E-3 Па.,   время 2116 c.
давление 3,157E-3 Па.,   время 2117 c.
давление 3,137E-3 Па.,   время 2118 c.
давление 3,117E-3 Па.,   время 2119 c.
давление 3,097E-3 Па.,   время 2120 c.
давление 3,077E-3 Па.,   время 2121 c.
давление 3,058E-3 Па.,   время 2122 c.
давление 3,039E-3 Па.,   время 2123 c.
давление 3,019E-3 Па.,   время 2124 c.
давление 3,001E-3 Па.,   время 2125 c.
давление 2,982E-3 Па.,   время 2126 c.
давление 2,963E-3 Па.,   время 2127 c.
давление 2,945E-3 Па.,   время 2128 c.
давление 2,926E-3 Па.,   время 2129 c.
давление 2,908E-3 Па.,   время 2130 c.
давление 2,89E-3 Па.,   время 2131 c.
давление 2,872E-3 Па.,   время 2132 c.
давление 2,854E-3 Па.,   время 2133 c.
давление 2,837E-3 Па.,   время 2134 c.
давление 2,819E-3 Па.,   время 2135 c.
давление 2,802E-3 Па.,   время 2136 c.
давление 2,785E-3 Па.,   время 2137 c.
давление 2,768E-3 Па.,   время 2138 c.
давление 2,751E-3 Па.,   время 2139 c.
давление 2,734E-3 Па.,   время 2140 c.
давление 2,717E-3 Па.,   время 2141 c.
давление 2,701E-3 Па.,   время 2142 c.
давление 2,685E-3 Па.,   время 2143 c.
давление 2,668E-3 Па.,   время 2144 c.
давление 2,652E-3 Па.,   время 2145 c.
давление 2,636E-3 Па.,   время 2146 c.
давление 2,621E-3 Па.,   время 2147 c.
давление 2,605E-3 Па.,   время 2148 c.
давление 2,589E-3 Па.,   время 2149 c.
давление 2,574E-3 Па.,   время 2150 c.
давление 2,559E-3 Па.,   время 2151 c.
давление 2,543E-3 Па.,   время 2152 c.
давление 2,528E-3 Па.,   время 2153 c.
давление 2,513E-3 Па.,   время 2154 c.
давление 2,498E-3 Па.,   время 2155 c.
давление 2,484E-3 Па.,   время 2156 c.
давление 2,469E-3 Па.,   время 2157 c.
давление 2,455E-3 Па.,   время 2158 c.
давление 2,44E-3 Па.,   время 2159 c.
давление 2,426E-3 Па.,   время 2160 c.
давление 2,412E-3 Па.,   время 2161 c.
давление 2,398E-3 Па.,   время 2162 c.
давление 2,384E-3 Па.,   время 2163 c.
давление 2,37E-3 Па.,   время 2164 c.
давление 2,357E-3 Па.,   время 2165 c.
давление 2,343E-3 Па.,   время 2166 c.
давление 2,33E-3 Па.,   время 2167 c.
давление 2,316E-3 Па.,   время 2168 c.
давление 2,303E-3 Па.,   время 2169 c.
давление 2,29E-3 Па.,   время 2170 c.
давление 2,277E-3 Па.,   время 2171 c.
давление 2,264E-3 Па.,   время 2172 c.
давление 2,251E-3 Па.,   время 2173 c.
давление 2,239E-3 Па.,   время 2174 c.
давление 2,226E-3 Па.,   время 2175 c.
давление 2,214E-3 Па.,   время 2176 c.
давление 2,201E-3 Па.,   время 2177 c.
давление 2,189E-3 Па.,   время 2178 c.
давление 2,177E-3 Па.,   время 2179 c.
давление 2,165E-3 Па.,   время 2180 c.
давление 2,153E-3 Па.,   время 2181 c.
давление 2,141E-3 Па.,   время 2182 c.
давление 2,129E-3 Па.,   время 2183 c.
давление 2,118E-3 Па.,   время 2184 c.
давление 2,106E-3 Па.,   время 2185 c.
давление 2,094E-3 Па.,   время 2186 c.
давление 2,083E-3 Па.,   время 2187 c.
давление 2,072E-3 Па.,   время 2188 c.
давление 2,061E-3 Па.,   время 2189 c.
давление 2,049E-3 Па.,   время 2190 c.
давление 2,038E-3 Па.,   время 2191 c.
давление 2,027E-3 Па.,   время 2192 c.
давление 2,017E-3 Па.,   время 2193 c.
давление 2,006E-3 Па.,   время 2194 c.
давление 1,995E-3 Па.,   время 2195 c.
давление 1,985E-3 Па.,   время 2196 c.
давление 1,974E-3 Па.,   время 2197 c.
давление 1,964E-3 Па.,   время 2198 c.
давление 1,953E-3 Па.,   время 2199 c.
давление 1,943E-3 Па.,   время 2200 c.
давление 1,933E-3 Па.,   время 2201 c.
давление 1,923E-3 Па.,   время 2202 c.
давление 1,913E-3 Па.,   время 2203 c.
давление 1,903E-3 Па.,   время 2204 c.
давление 1,893E-3 Па.,   время 2205 c.
давление 1,884E-3 Па.,   время 2206 c.
давление 1,874E-3 Па.,   время 2207 c.
давление 1,864E-3 Па.,   время 2208 c.
давление 1,855E-3 Па.,   время 2209 c.
давление 1,845E-3 Па.,   время 2210 c.
давление 1,836E-3 Па.,   время 2211 c.
давление 1,827E-3 Па.,   время 2212 c.
давление 1,818E-3 Па.,   время 2213 c.
давление 1,808E-3 Па.,   время 2214 c.
давление 1,799E-3 Па.,   время 2215 c.
давление 1,79E-3 Па.,   время 2216 c.
давление 1,782E-3 Па.,   время 2217 c.
давление 1,773E-3 Па.,   время 2218 c.
давление 1,764E-3 Па.,   время 2219 c.
давление 1,755E-3 Па.,   время 2220 c.
давление 1,747E-3 Па.,   время 2221 c.
давление 1,738E-3 Па.,   время 2222 c.
давление 1,73E-3 Па.,   время 2223 c.
давление 1,721E-3 Па.,   время 2224 c.
давление 1,713E-3 Па.,   время 2225 c.
давление 1,705E-3 Па.,   время 2226 c.
давление 1,697E-3 Па.,   время 2227 c.
давление 1,689E-3 Па.,   время 2228 c.
давление 1,68E-3 Па.,   время 2229 c.
давление 1,672E-3 Па.,   время 2230 c.
давление 1,665E-3 Па.,   время 2231 c.
давление 1,657E-3 Па.,   время 2232 c.
давление 1,649E-3 Па.,   время 2233 c.
давление 1,641E-3 Па.,   время 2234 c.
давление 1,634E-3 Па.,   время 2235 c.
давление 1,626E-3 Па.,   время 2236 c.
давление 1,618E-3 Па.,   время 2237 c.
давление 1,611E-3 Па.,   время 2238 c.
давление 1,604E-3 Па.,   время 2239 c.
давление 1,596E-3 Па.,   время 2240 c.
давление 1,589E-3 Па.,   время 2241 c.
давление 1,582E-3 Па.,   время 2242 c.
давление 1,575E-3 Па.,   время 2243 c.
давление 1,567E-3 Па.,   время 2244 c.
давление 1,56E-3 Па.,   время 2245 c.
давление 1,553E-3 Па.,   время 2246 c.
давление 1,547E-3 Па.,   время 2247 c.
давление 1,54E-3 Па.,   время 2248 c.
давление 1,533E-3 Па.,   время 2249 c.
давление 1,526E-3 Па.,   время 2250 c.
давление 1,519E-3 Па.,   время 2251 c.
давление 1,513E-3 Па.,   время 2252 c.
давление 1,506E-3 Па.,   время 2253 c.
давление 1,5E-3 Па.,   время 2254 c.
давление 1,493E-3 Па.,   время 2255 c.
давление 1,487E-3 Па.,   время 2256 c.
давление 1,48E-3 Па.,   время 2257 c.
давление 1,474E-3 Па.,   время 2258 c.
давление 1,468E-3 Па.,   время 2259 c.
давление 1,462E-3 Па.,   время 2260 c.
давление 1,455E-3 Па.,   время 2261 c.
давление 1,449E-3 Па.,   время 2262 c.
давление 1,443E-3 Па.,   время 2263 c.
давление 1,437E-3 Па.,   время 2264 c.
давление 1,431E-3 Па.,   время 2265 c.
давление 1,425E-3 Па.,   время 2266 c.
давление 1,419E-3 Па.,   время 2267 c.
давление 1,414E-3 Па.,   время 2268 c.
давление 1,408E-3 Па.,   время 2269 c.
давление 1,402E-3 Па.,   время 2270 c.
давление 1,396E-3 Па.,   время 2271 c.
давление 1,391E-3 Па.,   время 2272 c.
давление 1,385E-3 Па.,   время 2273 c.
давление 1,38E-3 Па.,   время 2274 c.
давление 1,374E-3 Па.,   время 2275 c.
давление 1,369E-3 Па.,   время 2276 c.
давление 1,363E-3 Па.,   время 2277 c.
давление 1,358E-3 Па.,   время 2278 c.
давление 1,353E-3 Па.,   время 2279 c.
давление 1,348E-3 Па.,   время 2280 c.
давление 1,342E-3 Па.,   время 2281 c.
давление 1,337E-3 Па.,   время 2282 c.
давление 1,332E-3 Па.,   время 2283 c.
давление 1,327E-3 Па.,   время 2284 c.
давление 1,322E-3 Па.,   время 2285 c.
давление 1,317E-3 Па.,   время 2286 c.
давление 1,312E-3 Па.,   время 2287 c.
давление 1,307E-3 Па.,   время 2288 c.
давление 1,302E-3 Па.,   время 2289 c.
давление 1,297E-3 Па.,   время 2290 c.
давление 1,293E-3 Па.,   время 2291 c.
давление 1,288E-3 Па.,   время 2292 c.
давление 1,283E-3 Па.,   время 2293 c.
давление 1,278E-3 Па.,   время 2294 c.
давление 1,274E-3 Па.,   время 2295 c.
давление 1,269E-3 Па.,   время 2296 c.
давление 1,265E-3 Па.,   время 2297 c.
давление 1,26E-3 Па.,   время 2298 c.
давление 1,256E-3 Па.,   время 2299 c.
давление 1,251E-3 Па.,   время 2300 c.
давление 1,247E-3 Па.,   время 2301 c.
давление 1,242E-3 Па.,   время 2302 c.
давление 1,238E-3 Па.,   время 2303 c.
давление 1,234E-3 Па.,   время 2304 c.
давление 1,23E-3 Па.,   время 2305 c.
давление 1,225E-3 Па.,   время 2306 c.
давление 1,221E-3 Па.,   время 2307 c.
давление 1,217E-3 Па.,   время 2308 c.
давление 1,213E-3 Па.,   время 2309 c.
давление 1,209E-3 Па.,   время 2310 c.
давление 1,205E-3 Па.,   время 2311 c.
давление 1,201E-3 Па.,   время 2312 c.
давление 1,197E-3 Па.,   время 2313 c.
давление 1,193E-3 Па.,   время 2314 c.
давление 1,189E-3 Па.,   время 2315 c.
давление 1,185E-3 Па.,   время 2316 c.
давление 1,181E-3 Па.,   время 2317 c.
давление 1,177E-3 Па.,   время 2318 c.
давление 1,173E-3 Па.,   время 2319 c.
давление 1,17E-3 Па.,   время 2320 c.
давление 1,166E-3 Па.,   время 2321 c.
давление 1,162E-3 Па.,   время 2322 c.
давление 1,159E-3 Па.,   время 2323 c.
давление 1,155E-3 Па.,   время 2324 c.
давление 1,151E-3 Па.,   время 2325 c.
давление 1,148E-3 Па.,   время 2326 c.
давление 1,144E-3 Па.,   время 2327 c.
давление 1,141E-3 Па.,   время 2328 c.
давление 1,137E-3 Па.,   время 2329 c.
давление 1,134E-3 Па.,   время 2330 c.
давление 1,13E-3 Па.,   время 2331 c.
давление 1,127E-3 Па.,   время 2332 c.
давление 1,124E-3 Па.,   время 2333 c.
давление 1,12E-3 Па.,   время 2334 c.
давление 1,117E-3 Па.,   время 2335 c.
давление 1,114E-3 Па.,   время 2336 c.
давление 1,111E-3 Па.,   время 2337 c.
давление 1,107E-3 Па.,   время 2338 c.
давление 1,104E-3 Па.,   время 2339 c.
давление 1,101E-3 Па.,   время 2340 c.
давление 1,098E-3 Па.,   время 2341 c.
давление 1,095E-3 Па.,   время 2342 c.
давление 1,092E-3 Па.,   время 2343 c.
давление 1,089E-3 Па.,   время 2344 c.
давление 1,086E-3 Па.,   время 2345 c.
давление 1,083E-3 Па.,   время 2346 c.
давление 1,08E-3 Па.,   время 2347 c.
давление 1,077E-3 Па.,   время 2348 c.
давление 1,074E-3 Па.,   время 2349 c.
давление 1,071E-3 Па.,   время 2350 c.
давление 1,068E-3 Па.,   время 2351 c.
давление 1,065E-3 Па.,   время 2352 c.
давление 1,062E-3 Па.,   время 2353 c.
давление 1,059E-3 Па.,   время 2354 c.
давление 1,057E-3 Па.,   время 2355 c.
давление 1,054E-3 Па.,   время 2356 c.
давление 1,051E-3 Па.,   время 2357 c.
давление 1,048E-3 Па.,   время 2358 c.
давление 1,046E-3 Па.,   время 2359 c.
давление 1,043E-3 Па.,   время 2360 c.
давление 1,04E-3 Па.,   время 2361 c.
давление 1,038E-3 Па.,   время 2362 c.
давление 1,035E-3 Па.,   время 2363 c.
давление 1,032E-3 Па.,   время 2364 c.
давление 1,03E-3 Па.,   время 2365 c.
давление 1,027E-3 Па.,   время 2366 c.
давление 1,025E-3 Па.,   время 2367 c.
давление 1,022E-3 Па.,   время 2368 c.
давление 1,02E-3 Па.,   время 2369 c.
давление 1,017E-3 Па.,   время 2370 c.
давление 1,015E-3 Па.,   время 2371 c.
давление 1,013E-3 Па.,   время 2372 c.
давление 1,01E-3 Па.,   время 2373 c.
давление 1,008E-3 Па.,   время 2374 c.
давление 1,005E-3 Па.,   время 2375 c.
давление 1,003E-3 Па.,   время 2376 c.
давление 1,001E-3 Па.,   время 2377 c.
давление 9,985E-4 Па.,   время 2378 c.
давление 9,962E-4 Па.,   время 2379 c.
давление 9,939E-4 Па.,   время 2380 c.
давление 9,917E-4 Па.,   время 2381 c.
давление 9,895E-4 Па.,   время 2382 c.
давление 9,873E-4 Па.,   время 2383 c.
давление 9,851E-4 Па.,   время 2384 c.
давление 9,829E-4 Па.,   время 2385 c.
давление 9,808E-4 Па.,   время 2386 c.
давление 9,787E-4 Па.,   время 2387 c.
давление 9,766E-4 Па.,   время 2388 c.
давление 9,745E-4 Па.,   время 2389 c.
давление 9,724E-4 Па.,   время 2390 c.
давление 9,703E-4 Па.,   время 2391 c.
давление 9,683E-4 Па.,   время 2392 c.
давление 9,663E-4 Па.,   время 2393 c.
давление 9,643E-4 Па.,   время 2394 c.
давление 9,623E-4 Па.,   время 2395 c.
давление 9,603E-4 Па.,   время 2396 c.
давление 9,584E-4 Па.,   время 2397 c.
давление 9,564E-4 Па.,   время 2398 c.
давление 9,545E-4 Па.,   время 2399 c.
давление 9,526E-4 Па.,   время 2400 c.
давление 9,507E-4 Па.,   время 2401 c.
давление 9,489E-4 Па.,   время 2402 c.
давление 9,47E-4 Па.,   время 2403 c.
давление 9,452E-4 Па.,   время 2404 c.
давление 9,433E-4 Па.,   время 2405 c.
давление 9,415E-4 Па.,   время 2406 c.
давление 9,397E-4 Па.,   время 2407 c.
давление 9,38E-4 Па.,   время 2408 c.
давление 9,362E-4 Па.,   время 2409 c.
давление 9,345E-4 Па.,   время 2410 c.
давление 9,327E-4 Па.,   время 2411 c.
давление 9,31E-4 Па.,   время 2412 c.
давление 9,293E-4 Па.,   время 2413 c.
давление 9,276E-4 Па.,   время 2414 c.
давление 9,26E-4 Па.,   время 2415 c.
давление 9,243E-4 Па.,   время 2416 c.
давление 9,226E-4 Па.,   время 2417 c.
давление 9,21E-4 Па.,   время 2418 c.
давление 9,194E-4 Па.,   время 2419 c.
давление 9,178E-4 Па.,   время 2420 c.
давление 9,162E-4 Па.,   время 2421 c.
давление 9,146E-4 Па.,   время 2422 c.
давление 9,131E-4 Па.,   время 2423 c.
давление 9,115E-4 Па.,   время 2424 c.
давление 9,1E-4 Па.,   время 2425 c.
давление 9,085E-4 Па.,   время 2426 c.
давление 9,069E-4 Па.,   время 2427 c.
давление 9,055E-4 Па.,   время 2428 c.
давление 9,04E-4 Па.,   время 2429 c.
давление 9,025E-4 Па.,   время 2430 c.
давление 9,01E-4 Па.,   время 2431 c.
давление 8,996E-4 Па.,   время 2432 c.
давление 8,982E-4 Па.,   время 2433 c.
давление 8,967E-4 Па.,   время 2434 c.
давление 8,953E-4 Па.,   время 2435 c.
давление 8,939E-4 Па.,   время 2436 c.
давление 8,925E-4 Па.,   время 2437 c.
давление 8,912E-4 Па.,   время 2438 c.
давление 8,898E-4 Па.,   время 2439 c.
давление 8,884E-4 Па.,   время 2440 c.
давление 8,871E-4 Па.,   время 2441 c.
давление 8,858E-4 Па.,   время 2442 c.
давление 8,845E-4 Па.,   время 2443 c.
давление 8,832E-4 Па.,   время 2444 c.
давление 8,819E-4 Па.,   время 2445 c.
давление 8,806E-4 Па.,   время 2446 c.
давление 8,793E-4 Па.,   время 2447 c.
давление 8,78E-4 Па.,   время 2448 c.
давление 8,768E-4 Па.,   время 2449 c.
давление 8,756E-4 Па.,   время 2450 c.
давление 8,743E-4 Па.,   время 2451 c.
давление 8,731E-4 Па.,   время 2452 c.
давление 8,719E-4 Па.,   время 2453 c.
давление 8,707E-4 Па.,   время 2454 c.
давление 8,695E-4 Па.,   время 2455 c.
давление 8,683E-4 Па.,   время 2456 c.
давление 8,672E-4 Па.,   время 2457 c.
давление 8,66E-4 Па.,   время 2458 c.
давление 8,649E-4 Па.,   время 2459 c.
давление 8,637E-4 Па.,   время 2460 c.
давление 8,626E-4 Па.,   время 2461 c.
давление 8,615E-4 Па.,   время 2462 c.
давление 8,604E-4 Па.,   время 2463 c.
давление 8,593E-4 Па.,   время 2464 c.
давление 8,582E-4 Па.,   время 2465 c.
давление 8,571E-4 Па.,   время 2466 c.
давление 8,56E-4 Па.,   время 2467 c.
давление 8,55E-4 Па.,   время 2468 c.
давление 8,539E-4 Па.,   время 2469 c.
давление 8,529E-4 Па.,   время 2470 c.
давление 8,518E-4 Па.,   время 2471 c.
давление 8,508E-4 Па.,   время 2472 c.
давление 8,498E-4 Па.,   время 2473 c.
давление 8,488E-4 Па.,   время 2474 c.
давление 8,478E-4 Па.,   время 2475 c.
давление 8,468E-4 Па.,   время 2476 c.
давление 8,458E-4 Па.,   время 2477 c.
давление 8,448E-4 Па.,   время 2478 c.
давление 8,439E-4 Па.,   время 2479 c.
давление 8,429E-4 Па.,   время 2480 c.
давление 8,42E-4 Па.,   время 2481 c.
давление 8,41E-4 Па.,   время 2482 c.
давление 8,401E-4 Па.,   время 2483 c.
давление 8,392E-4 Па.,   время 2484 c.
давление 8,382E-4 Па.,   время 2485 c.
давление 8,373E-4 Па.,   время 2486 c.
давление 8,364E-4 Па.,   время 2487 c.
давление 8,355E-4 Па.,   время 2488 c.
давление 8,346E-4 Па.,   время 2489 c.
давление 8,338E-4 Па.,   время 2490 c.
давление 8,329E-4 Па.,   время 2491 c.
давление 8,32E-4 Па.,   время 2492 c.
давление 8,312E-4 Па.,   время 2493 c.
давление 8,303E-4 Па.,   время 2494 c.
давление 8,295E-4 Па.,   время 2495 c.
давление 8,286E-4 Па.,   время 2496 c.
давление 8,278E-4 Па.,   время 2497 c.
давление 8,27E-4 Па.,   время 2498 c.
давление 8,262E-4 Па.,   время 2499 c.
Откачка вакуумным насосом во время нагрева камеры
давление 8,246E-4 Па.,   время 2500 c.
давление 8,238E-4 Па.,   время 2501 c.
давление 8,23E-4 Па.,   время 2502 c.
давление 8,222E-4 Па.,   время 2503 c.
давление 8,214E-4 Па.,   время 2504 c.
давление 8,206E-4 Па.,   время 2505 c.
давление 8,198E-4 Па.,   время 2506 c.
давление 8,19E-4 Па.,   время 2507 c.
давление 8,182E-4 Па.,   время 2508 c.
давление 8,175E-4 Па.,   время 2509 c.
давление 8,171E-4 Па.,   время 2510 c.
давление 8,2E-4 Па.,   время 2511 c.
давление 8,362E-4 Па.,   время 2512 c.
давление 8,844E-4 Па.,   время 2513 c.
давление 9,865E-4 Па.,   время 2514 c.
давление 1,161E-3 Па.,   время 2515 c.
давление 1,421E-3 Па.,   время 2516 c.
давление 1,768E-3 Па.,   время 2517 c.
давление 2,2E-3 Па.,   время 2518 c.
давление 2,712E-3 Па.,   время 2519 c.
давление 3,294E-3 Па.,   время 2520 c.
давление 3,939E-3 Па.,   время 2521 c.
давление 4,636E-3 Па.,   время 2522 c.
давление 5,378E-3 Па.,   время 2523 c.
давление 6,158E-3 Па.,   время 2524 c.
давление 6,97E-3 Па.,   время 2525 c.
давление 7,807E-3 Па.,   время 2526 c.
давление 8,665E-3 Па.,   время 2527 c.
давление 9,539E-3 Па.,   время 2528 c.
давление 1,043E-2 Па.,   время 2529 c.
давление 1,133E-2 Па.,   время 2530 c.
давление 1,223E-2 Па.,   время 2531 c.
давление 1,315E-2 Па.,   время 2532 c.
давление 1,406E-2 Па.,   время 2533 c.
давление 1,498E-2 Па.,   время 2534 c.
давление 1,59E-2 Па.,   время 2535 c.
давление 1,683E-2 Па.,   время 2536 c.
давление 1,775E-2 Па.,   время 2537 c.
давление 1,867E-2 Па.,   время 2538 c.
давление 1,958E-2 Па.,   время 2539 c.
давление 2,05E-2 Па.,   время 2540 c.
давление 2,141E-2 Па.,   время 2541 c.
давление 2,232E-2 Па.,   время 2542 c.
давление 2,322E-2 Па.,   время 2543 c.
давление 2,412E-2 Па.,   время 2544 c.
давление 2,501E-2 Па.,   время 2545 c.
давление 2,59E-2 Па.,   время 2546 c.
давление 2,679E-2 Па.,   время 2547 c.
давление 2,767E-2 Па.,   время 2548 c.
давление 2,854E-2 Па.,   время 2549 c.
давление 2,941E-2 Па.,   время 2550 c.
давление 3,027E-2 Па.,   время 2551 c.
давление 3,113E-2 Па.,   время 2552 c.
давление 3,198E-2 Па.,   время 2553 c.
давление 3,283E-2 Па.,   время 2554 c.
давление 3,366E-2 Па.,   время 2555 c.
давление 3,45E-2 Па.,   время 2556 c.
давление 3,532E-2 Па.,   время 2557 c.
давление 3,615E-2 Па.,   время 2558 c.
давление 3,696E-2 Па.,   время 2559 c.
давление 3,777E-2 Па.,   время 2560 c.
давление 3,857E-2 Па.,   время 2561 c.
давление 3,937E-2 Па.,   время 2562 c.
давление 4,016E-2 Па.,   время 2563 c.
давление 4,095E-2 Па.,   время 2564 c.
давление 4,172E-2 Па.,   время 2565 c.
давление 4,25E-2 Па.,   время 2566 c.
давление 4,326E-2 Па.,   время 2567 c.
давление 4,402E-2 Па.,   время 2568 c.
давление 4,478E-2 Па.,   время 2569 c.
давление 4,553E-2 Па.,   время 2570 c.
давление 4,627E-2 Па.,   время 2571 c.
давление 4,701E-2 Па.,   время 2572 c.
давление 4,774E-2 Па.,   время 2573 c.
давление 4,846E-2 Па.,   время 2574 c.
давление 4,918E-2 Па.,   время 2575 c.
давление 4,99E-2 Па.,   время 2576 c.
давление 5,06E-2 Па.,   время 2577 c.
давление 5,131E-2 Па.,   время 2578 c.
давление 5,2E-2 Па.,   время 2579 c.
давление 5,269E-2 Па.,   время 2580 c.
давление 5,338E-2 Па.,   время 2581 c.
давление 5,406E-2 Па.,   время 2582 c.
давление 5,473E-2 Па.,   время 2583 c.
давление 5,54E-2 Па.,   время 2584 c.
давление 5,606E-2 Па.,   время 2585 c.
давление 5,672E-2 Па.,   время 2586 c.
давление 5,737E-2 Па.,   время 2587 c.
давление 5,802E-2 Па.,   время 2588 c.
давление 5,866E-2 Па.,   время 2589 c.
давление 5,929E-2 Па.,   время 2590 c.
давление 5,993E-2 Па.,   время 2591 c.
давление 6,055E-2 Па.,   время 2592 c.
давление 6,117E-2 Па.,   время 2593 c.
давление 6,179E-2 Па.,   время 2594 c.
давление 6,24E-2 Па.,   время 2595 c.
давление 6,3E-2 Па.,   время 2596 c.
давление 6,36E-2 Па.,   время 2597 c.
давление 6,42E-2 Па.,   время 2598 c.
давление 6,479E-2 Па.,   время 2599 c.
давление 6,537E-2 Па.,   время 2600 c.
давление 6,595E-2 Па.,   время 2601 c.
давление 6,653E-2 Па.,   время 2602 c.
давление 6,71E-2 Па.,   время 2603 c.
давление 6,766E-2 Па.,   время 2604 c.
давление 6,822E-2 Па.,   время 2605 c.
давление 6,878E-2 Па.,   время 2606 c.
давление 6,933E-2 Па.,   время 2607 c.
давление 6,988E-2 Па.,   время 2608 c.
давление 7,042E-2 Па.,   время 2609 c.
давление 7,096E-2 Па.,   время 2610 c.
давление 7,149E-2 Па.,   время 2611 c.
давление 7,202E-2 Па.,   время 2612 c.
давление 7,255E-2 Па.,   время 2613 c.
давление 7,307E-2 Па.,   время 2614 c.
давление 7,358E-2 Па.,   время 2615 c.
давление 7,409E-2 Па.,   время 2616 c.
давление 7,46E-2 Па.,   время 2617 c.
давление 7,51E-2 Па.,   время 2618 c.
давление 7,56E-2 Па.,   время 2619 c.
